date	CPU	Mem	Network
20540112092013	37.5	4.52798101331253	0.039
20550112092013	33.4	4.53025929821966	0.02
20560112092013	0	4.51519322060804	0.017
20570112092013	20	4.58812283532312	0.021
20580112092013	42.9	4.56058743494027	0.04
20590112092013	28.6	4.52193008458072	0.052
21000112092013	0	4.52004376266837	0.135
21010112092013	0	4.51433580155697	0.069
21020112092013	14.3	4.51666308183844	0.04
21030112092013	14.3	4.51553618822847	0.013
21040112092013	14.3	4.51744700782799	0.063
21050112092013	16.7	4.51850040837645	0.027
21060112092013	0	4.51460527611588	0.065
21070112092013	16.7	4.51776547776124	0.036
21080212092013	14.3	4.51793696157146	0.063
21090112092013	25	4.5143113038698	0.047
21100112092013	0	4.51639360727954	0.013
21110112092013	25	4.52962235835315	0.024
21120112092013	42.9	4.52959786066597	0.026
21130112092013	33.4	4.52903441386099	0.04
21140112092013	40	4.59941626911003	0.037
21150112092013	40	4.55843163846901	0.046
21160112092013	33.3	4.52611918908736	0.035
21170112092013	14.3	4.5228609966933	0.035
21180112092013	0	4.51859839912514	0.037
21190112092013	25	4.51338039175721	0.042
21200112092013	0	4.51538920210543	0.075
21210112092013	14.3	4.51778997544842	0.044
21220112092013	0	4.5173490170793	0.036
21230112092013	14.3	4.51847591068927	0.073
21240112092013	0	4.51776547776124	0.032
21250112092013	0	4.51462977380306	0.065
21260112092013	14.3	4.51788796619711	0.061
21270212092013	16.7	4.51827992919188	0.028
21280112092013	0	4.53055327046574	0.087
21290112092013	0	4.51722652864343	0.071
21300112092013	33.4	4.52942637685576	0.043
21310112092013	33.3	4.60105761415065	0.039
21320112092013	33.4	4.55835814540749	0.045
21330112092013	33.3	4.54074430832985	0.027
21340112092013	16.7	4.52633966827192	0.02
21350112092013	14.3	4.51825543150471	0.05
21360112092013	0	4.52107266552965	0.05
21370112092013	0	4.51827992919188	0.035
21380112092013	0	4.51813294306884	0.063
21390112092013	0	4.51529121135674	0.067
21400112092013	14.3	4.51703054714604	0.027
21410112092013	14.3	4.5173490170793	0.028
21420112092013	0	4.5139438385622	0.074
21430112092013	0	4.51786346850994	0.019
21440112092013	0	4.51727552401778	0.023
21450112092013	33.4	4.53268456924982	0.019
21460212092013	40	4.53236609931656	0.027
21470112092013	25	4.60118010258651	0.029
21480112092013	33.3	4.54983295027116	0.036
21490112092013	33.3	4.52479631398	0.023
21500112092013	0	4.52315496893938	0.019
21510112092013	14.3	4.51813294306884	0.06
21520112092013	0	4.51632011421802	0.023
21530112092013	14.3	4.51663858415127	0.023
21540112092013	0	4.5169815517717	0.078
21550112092013	0	4.51573216972586	0.039
21560112092013	0	4.51546269516695	0.07
21570112092013	14.3	4.51580566278738	0.016
21580112092013	28.6	4.52648665439496	0.012
21590112092013	25	4.5300388190351	0.024
22000112092013	16.7	4.51477675992609	0.027
22010112092013	33.3	4.52788302256384	0.013
22020112092013	42.9	4.52822599018427	0.028
22030112092013	33.3	4.56225327766806	0.051
22040112092013	33.3	4.54534987351844	0.029
22050212092013	33.3	4.52408588105197	0.02
22060112092013	0	4.52011725572989	0.012
22070112092013	14.3	4.51639360727954	0.015
22080112092013	0	4.51543819747978	0.033
22090112092013	0	4.51489924836196	0.033
22100112092013	16.7	4.5128414426394	0.082
22110112092013	0	4.51289043801375	0.012
22120112092013	0	4.51575666741303	0.023
22130112092013	0	4.51676107258714	0.058
22140112092013	20	4.51558518360282	0.015
22150112092013	16.7	4.51178804209095	0.049
22160112092013	28.6	4.51600164428476	0.019
22170112092013	25	4.51742251014082	0.011
22180112092013	33.4	4.53158217332702	0.035
22190112092013	16.7	4.51646710034106	0.043
22200112092013	33.3	4.58420320537538	0.033
22210112092013	20	4.58141046903762	0.028
22220112092013	33.4	4.54772614917426	0.028
22230112092013	20	4.52496779779021	0.044
22240112092013	14.3	4.51879438062253	0.05
22250112092013	0	4.51752050088951	0.046
22260112092013	14.3	4.51607513734628	0.043
22270112092013	0	4.51595264891042	0.018
22280112092013	14.3	4.51553618822847	0.022
22290112092013	0	4.51805945000732	0.083
22300112092013	14.3	4.51345388481873	0.038
22310112092013	14.3	4.51656509108975	0.022
22320112092013	14.3	4.51531570904391	0.063
22330112092013	14.3	4.51715303558191	0.02
22340112092013	14.3	4.51778997544842	0.029
22350112092013	14.3	4.51399283393655	0.029
22360112092013	14.3	4.51565867666434	0.016
22370112092013	33.4	4.5250657885389	0.019
22380112092013	14.3	4.51536470441826	0.044
22390112092013	25	4.60296843375017	0.03
22400112092013	25	4.55644732580797	0.036
22410212092013	33.4	4.5317781548244	0.036
22420112092013	0	4.51896586443274	0.023
22430112092013	14.3	4.51872088756101	0.013
22440112092013	14.3	4.51583016047455	0.019
22450112092013	14.3	4.51362536862895	0.033
22460112092013	14.3	4.51933332974034	0.066
22470112092013	0	4.51671207721279	0.018
22480112092013	0	4.51529121135674	0.031
22490112092013	0	4.51482575530044	0.025
22500112092013	0	4.51426230849546	0.063
22510112092013	0	4.51639360727954	0.076
22520112092013	0	4.51377235475199	0.026
22530112092013	12.5	4.5232284620009	0.013
22540112092013	33.4	4.52967135372749	0.021
22550112092013	14.3	4.5165160957154	0.01
22560112092013	40	4.59485969929579	0.014
22570112092013	25	4.55483047845453	0.014
22580112092013	16.7	4.52268951288309	0.021
22590112092013	20	4.52244453601136	0.054
23000212092013	0	4.51864739449949	0.021
23010112092013	0	4.5158791558489	0.02
23020112092013	16.7	4.51607513734628	0.023
23030112092013	14.3	4.51671207721279	0.031
23040112092013	16.7	4.51418881543394	0.018
23050112092013	16.7	4.51073464154249	0.084
23060112092013	0	4.51600164428476	0.038
23070112092013	14.3	4.51558518360282	0.029
23080112092013	25	4.51350288019308	0.056
23090112092013	16.7	4.51492374604914	0.031
23100112092013	14.3	4.51585465816172	0.048
23110112092013	25	4.51609963503346	0.017
23120112092013	42.9	4.53001432134792	0.022
23130112092013	33.4	4.52744206419472	0.016
23140112092013	16.7	4.51416431774676	0.013
23150112092013	20	4.54877954972271	0.028
23160112092013	33.4	4.52097467478095	0.011
23170112092013	14.3	4.51629561653084	0.014
23180112092013	14.3	4.51730002170495	0.018
23190212092013	14.3	4.51384584781351	0.059
23200112092013	0	4.51605063965911	0.03
23210112092013	14.3	4.51658958877692	0.019
23220112092013	0	4.51649159802823	0.039
23230112092013	16.7	4.5157811651002	0.025
23240112092013	14.3	4.51560968128999	0.056
23250112092013	16.7	4.51534020673108	0.009
23260112092013	0	4.51663858415127	0.01
23270112092013	28.6	4.52457583479544	0.031
23280112092013	14.3	4.51565867666434	0.02
23290112092013	20	4.52964685604032	0.051
23300112092013	50	4.52979384216336	0.015
23310212092013	25	4.59912229686395	0.016
23320112092013	20	4.55720675411034	0.033
23330112092013	0	4.51727552401778	0.018
23340112092013	0	4.52308147587786	0.056
23350112092013	0	4.52011725572989	0.043
23360112092013	0	4.51487475067479	0.022
23370112092013	20	4.5140418293109	0.025
23380112092013	0	4.51676107258714	0.05
23390112092013	28.6	4.5144092946185	0.061
23400112092013	14.3	4.51668757952562	0.038
23410112092013	16.7	4.51352737788025	0.073
23420112092013	16.7	4.51766748701255	0.024
23430112092013	0	4.51548719285412	0.062
23440112092013	14.3	4.5157811651002	0.025
23450112092013	14.3	4.51475226223892	0.02
23460112092013	33.4	4.52651115208213	0.02
23470112092013	0	4.5140418293109	0.025
23480112092013	42.9	4.53006331672227	0.054
23490112092013	25	4.59789741250529	0.024
23500112092013	14.3	4.51352737788025	0.028
23510112092013	37.5	4.53513433796715	0.033
23520112092013	0	4.51899036211991	0.033
23530112092013	14.3	4.51830442687906	0.045
23540112092013	0	4.51428680618263	0.041
23550112092013	33.4	4.51369886169047	0.033
23560112092013	14.3	4.51563417897716	0.029
23570112092013	14.3	4.51602614197194	0.022
23580112092013	0	4.515046234485	0.034
23590112092013	0	4.51573216972586	0.018
00000113092013	0	4.51350288019308	0.062
00010113092013	0	4.515046234485	0.029
00020113092013	33.4	4.52937738148141	0.034
00030113092013	16.7	4.51962730198642	0.057
00040113092013	0	4.51511972754652	0.017
00050113092013	0	4.51543819747978	0.016
00060113092013	0	4.51683456564866	0.026
00070113092013	28.6	4.52631517058474	0.035
00080113092013	28.6	4.51945581817621	0.023
00090113092013	0	4.51477675992609	0.02
00100113092013	16.7	4.52393889492893	0.036
00110113092013	0	4.51632011421802	0.029
00120113092013	0	4.51769198469972	0.033
00130113092013	0	4.51732451939212	0.02
00140113092013	25	4.55115582537853	0.037
00150113092013	16.7	4.51884337599687	0.022
00160113092013	16.7	4.51583016047455	0.013
00170113092013	14.3	4.51546269516695	0.027
00180113092013	0	4.516883561023	0.005
00190113092013	16.7	4.5188188783097	0.009
00200113092013	16.7	4.51575666741303	0.017
00210213092013	0	4.51634461190519	0.044
00220113092013	14.3	4.51820643613036	0.04
00230113092013	0	4.5180839476945	0.092
00240113092013	0	4.51511972754652	0.054
00250113092013	14.3	4.51543819747978	0.011
00260113092013	33.3	4.52910790692251	0.026
00270113092013	16.7	4.51538920210543	0.057
00280113092013	0	4.51632011421802	0.011
00290113092013	16.7	4.51497274142348	0.042
00300113092013	0	4.51732451939212	0.016
00310113092013	20	4.52761354800493	0.016
00320113092013	14.3	4.51465427149023	0.023
00330213092013	16.7	4.51352737788025	0.046
00340113092013	14.3	4.51472776455175	0.028
00350113092013	16.7	4.5161486304078	0.015
00360113092013	0	4.51573216972586	0.011
00370113092013	14.3	4.51502173679783	0.011
00380113092013	50	4.54331656548305	0.021
00390113092013	0	4.51511972754652	0.021
00400113092013	14.3	4.51693255639735	0.022
00410113092013	25	4.56854918327161	0.018
00420113092013	25	4.51742251014082	0.026
00430113092013	0	4.51573216972586	0.028
00440113092013	16.7	4.51313541488548	0.025
00450113092013	16.7	4.51908835286861	0.01
00460113092013	14.3	4.51342938713156	0.018
00470113092013	0	4.51752050088951	0.016
00480113092013	0	4.51396833624938	0.017
00490113092013	0	4.51693255639735	0.015
00500113092013	14.3	4.51497274142348	0.021
00510113092013	0	4.51632011421802	0.036
00520113092013	16.7	4.51617312809498	0.017
00530113092013	28.6	4.52954886529163	0.017
00540113092013	0	4.51560968128999	0.03
00550113092013	33.4	4.528470967056	0.024
00560113092013	16.7	4.51338039175721	0.03
00570113092013	33.4	4.58993566417395	0.01
00580113092013	25	4.54821610291772	0.032
00590113092013	0	4.51485025298762	0.03
01000113092013	16.7	4.5183534222534	0.025
01010113092013	14.3	4.51183703746529	0.039
01020113092013	14.3	4.51335589407004	0.023
01030113092013	16.7	4.51306192182396	0.022
01040213092013	14.3	4.51592815122324	0.013
01050113092013	0	4.51607513734628	0.013
01060113092013	0	4.51722652864343	0.004
01070113092013	16.7	4.51774098007407	0.004
01080113092013	0	4.51573216972586	0.017
01090113092013	25	4.51078363691684	0.03
01100113092013	0	4.5157811651002	0.048
01110113092013	14.3	4.51560968128999	0.014
01120113092013	33.4	4.5299408282864	0.009
01130113092013	14.3	4.51560968128999	0.011
01140113092013	25	4.59993072054067	0.017
01150113092013	14.3	4.5158791558489	0.038
01160113092013	0	4.52636416595909	0.022
01170113092013	14.3	4.51619762578215	0.032
01180113092013	16.7	4.51820643613036	0.017
01190113092013	0	4.51685906333583	0.018
01200113092013	14.3	4.51627111884367	0.03
01210113092013	0	4.5162466211565	0.138
01220113092013	0	4.51739801245364	0.024
01230113092013	0	4.51534020673108	0.02
01240113092013	0	4.51712853789474	0.026
01250113092013	14.3	4.51629561653084	0.026
01260113092013	0	4.51850040837645	0.035
01270113092013	0	4.51658958877692	0.018
01280113092013	28.6	4.51362536862895	0.014
01290113092013	16.7	4.51710404020756	0.017
01300113092013	14.3	4.51627111884367	0.034
01310113092013	33.4	4.59978373441763	0.048
01320113092013	0	4.51595264891042	0.03
01330113092013	14.3	4.52315496893938	0.009
01340113092013	16.7	4.52584971452845	0.014
01350213092013	0	4.51654059340258	0.009
01360113092013	14.3	4.5144092946185	0.029
01370113092013	14.3	4.51585465816172	0.02
01380113092013	16.7	4.51678557027431	0.029
01390113092013	0	4.51710404020756	0.04
01400113092013	0	4.51622212346932	0.028
01410113092013	14.3	4.51360087094177	0.026
01420113092013	0	4.51619762578215	0.036
01430113092013	14.3	4.51416431774676	0.012
01440113092013	0	4.5154136997926	0.017
01450113092013	0	4.53006331672227	0.014
01460113092013	0	4.51436029924415	0.044
01470113092013	33.4	4.52825048787144	0.043
01480113092013	0	4.51399283393655	0.018
01490113092013	16.7	4.51590365353607	0.047
01500113092013	33.3	4.53043078202987	0.018
01510113092013	14.3	4.5162466211565	0.023
01520113092013	0	4.52178309845768	0.038
01530113092013	0	4.51693255639735	0.011
01540213092013	0	4.51764298932538	0.018
01550113092013	14.3	4.51663858415127	0.017
01560113092013	0	4.51494824373631	0.031
01570113092013	0	4.51749600320234	0.016
01580113092013	14.3	4.51570767203868	0.034
01590113092013	14.3	4.5172510263306	0.056
02000113092013	0	4.51732451939212	0.025
02010113092013	14.3	4.51707954252039	0.03
02020113092013	0	4.51676107258714	0.044
02030113092013	0	4.51778997544842	0.064
02040113092013	28.6	4.52714809194864	0.023
02050113092013	14.3	4.51769198469972	0.018
02060113092013	40	4.55904408064835	0.011
02070113092013	20	4.53557529633627	0.008
02080113092013	0	4.51509522985935	0.023
02090113092013	0	4.51997026960685	0.052
02100113092013	0	4.51786346850994	0.029
02110113092013	0	4.51485025298762	0.025
02120113092013	16.7	4.51703054714604	0.013
02130213092013	16.7	4.51575666741303	0.011
02140113092013	0	4.51720203095626	0.008
02150113092013	0	4.51423781080828	0.019
02160113092013	0	4.5165160957154	0.043
02170113092013	0	4.51443379230567	0.03
02180113092013	0	4.51093062303988	0.051
02190113092013	14.3	4.51597714659759	0.06
02200113092013	0	4.51788796619711	0.025
02210113092013	28.6	4.51749600320234	0.011
02220113092013	14.3	4.51847591068927	0.02
02230113092013	42.9	4.56031796038136	0.026
02240113092013	14.3	4.51683456564866	0.024
02250113092013	0	4.51879438062253	0.01
02260113092013	14.3	4.52004376266837	0.026
02270113092013	0	4.51730002170495	0.036
02280113092013	14.3	4.51529121135674	0.032
02290113092013	0	4.51752050088951	0.033
02300113092013	0	4.51764298932538	0.017
02310113092013	14.3	4.51764298932538	0.019
02320213092013	0	4.51749600320234	0.017
02330113092013	0	4.51595264891042	0.014
02340113092013	16.7	4.51695705408452	0.037
02350113092013	0	4.5172510263306	0.03
02360113092013	0	4.51700604945887	0.022
02370113092013	33.4	4.52871594392773	0.02
02380113092013	14.3	4.51546269516695	0.027
02390113092013	14.3	4.51690805871018	0.019
02400113092013	25	4.56088140718635	0.01
02410113092013	0	4.51744700782799	0.042
02420113092013	28.6	4.52440435098522	0.037
02430113092013	14.3	4.5184514130021	0.014
02440113092013	0	4.51891686905839	0.032
02450113092013	0	4.51842691531493	0.028
02460113092013	0	4.51391934087503	0.04
02470113092013	14.3	4.51465427149023	0.004
02480113092013	0	4.51565867666434	0.013
02490113092013	0	4.5188188783097	0.008
02500113092013	14.3	4.51945581817621	0.028
02510213092013	0	4.5166140864641	0.083
02520113092013	0	4.51521771829522	0.016
02530113092013	16.7	4.5183534222534	0.012
02540113092013	14.3	4.51580566278738	0.018
02550113092013	0	4.51556068591564	0.006
02560113092013	25	4.60012670203806	0.011
02570113092013	14.3	4.51560968128999	0.036
02580113092013	14.3	4.51553618822847	0.041
02590113092013	0	4.52099917246813	0.016
03000113092013	0	4.5165160957154	0.014
03010113092013	14.3	4.51426230849546	0.09
03020113092013	14.3	4.51534020673108	0.026
03030113092013	0	4.51565867666434	0.041
03040113092013	0	4.51646710034106	0.031
03050113092013	0	4.5151442252337	0.016
03060113092013	16.7	4.51416431774676	0.039
03070113092013	0	4.51641810496671	0.043
03080113092013	0	4.51529121135674	0.053
03090113092013	0	4.51458077842871	0.027
03100113092013	0	4.51521771829522	0.012
03110113092013	16.7	4.51328240100852	0.015
03120113092013	0	4.51568317435151	0.023
03130113092013	42.9	4.52697660813843	0.045
03140113092013	14.3	4.51730002170495	0.022
03150213092013	25	4.55921556445856	0.024
03160113092013	0	4.51776547776124	0.027
03170113092013	0	4.51465427149023	0.03
03180113092013	0	4.52121965165269	0.013
03190113092013	0	4.51448278768002	0.024
03200113092013	0	4.51465427149023	0.019
03210113092013	16.7	4.51492374604914	0.026
03220113092013	14.3	4.51563417897716	0.035
03230113092013	0	4.51627111884367	0.04
03240113092013	0	4.51597714659759	0.022
03250113092013	16.7	4.51612413272063	0.031
03260113092013	0	4.51546269516695	0.02
03270113092013	14.3	4.51583016047455	0.063
03280113092013	0	4.51609963503346	0.02
03290113092013	0	4.51715303558191	0.019
03300113092013	14.3	4.51492374604914	0.014
03310113092013	28.6	4.51607513734628	0.01
03320113092013	33.4	4.59939177142286	0.015
03330113092013	0	4.51575666741303	0.017
03340213092013	33.4	4.52577622146693	0.006
03350113092013	14.3	4.51791246388428	0.018
03360113092013	0	4.51801045463298	0.02
03370113092013	16.7	4.51502173679783	0.016
03380113092013	0	4.51749600320234	0.021
03390113092013	0	4.51700604945887	0.036
03400113092013	0	4.51717753326908	0.012
03410113092013	0	4.51560968128999	0.013
03420113092013	16.7	4.51756949626386	0.064
03430113092013	14.3	4.51600164428476	0.03
03440113092013	14.3	4.51563417897716	0.028
03450113092013	16.7	4.51717753326908	0.012
03460113092013	28.6	4.53197413632179	0.01
03470113092013	0	4.51700604945887	0.006
03480113092013	0	4.51492374604914	0.006
03490113092013	14.3	4.51646710034106	0.011
03500113092013	0	4.5155116905413	0.019
03510113092013	37.5	4.53880899104316	0.029
03520113092013	16.7	4.51443379230567	0.016
03530113092013	14.3	4.5140418293109	0.021
03540113092013	14.3	4.51935782742751	0.022
03550113092013	16.7	4.51487475067479	0.023
03560113092013	0	4.5158791558489	0.031
03570113092013	14.3	4.51595264891042	0.022
03580113092013	0	4.51511972754652	0.015
03590113092013	14.3	4.51570767203868	0.03
04000113092013	0	4.51568317435151	0.022
04010113092013	25	4.5161486304078	0.021
04020113092013	0	4.51639360727954	0.02
04030113092013	0	4.516883561023	0.029
04040113092013	14.3	4.5140418293109	0.029
04050213092013	33.3	4.52362042499568	0.016
04060113092013	0	4.51487475067479	0.039
04070113092013	14.3	4.51605063965911	0.027
04080113092013	16.7	4.52352243424698	0.019
04090113092013	0	4.51774098007407	0.032
04100113092013	0	4.51896586443274	0.014
04110113092013	0	4.51436029924415	0.03
04120113092013	14.3	4.51612413272063	0.017
04130113092013	16.7	4.5143113038698	0.016
04140113092013	25	4.5169815517717	0.028
04150113092013	14.3	4.51595264891042	0.02
04160113092013	14.3	4.51387034550068	0.026
04170113092013	0	4.51529121135674	0.01
04180113092013	0	4.51497274142348	0.003
04190113092013	0	4.51445828999284	0.01
04200113092013	0	4.51534020673108	0.031
04210113092013	0	4.51534020673108	0.006
04220113092013	14.3	4.51580566278738	0.009
04230113092013	28.6	4.51472776455175	0.014
04240213092013	25	4.59155251152739	0.015
04250113092013	0	4.51636910959236	0.02
04260113092013	0	4.51859839912514	0.026
04270113092013	16.7	4.52033773491445	0.035
04280113092013	0	4.51727552401778	0.023
04290113092013	0	4.51489924836196	0.016
04300113092013	16.7	4.5161486304078	0.026
04310113092013	14.3	4.51580566278738	0.03
04320113092013	16.7	4.5169815517717	0.013
04330113092013	14.3	4.51906385518143	0.015
04340113092013	14.3	4.51872088756101	0.013
04350113092013	0	4.51595264891042	0.063
04360213092013	0	4.51600164428476	0.026
04370113092013	0	4.51453178305436	0.015
04380113092013	0	4.51796145925863	0.011
04390113092013	0	4.51825543150471	0.013
04400113092013	0	4.5173490170793	0.013
04410113092013	33.4	4.60000421360219	0.02
04420113092013	16.7	4.51612413272063	0.022
04430113092013	0	4.5158791558489	0.026
04440113092013	16.7	4.51536470441826	0.023
04450113092013	0	4.51560968128999	0.046
04460113092013	0	4.51678557027431	0.044
04470113092013	16.7	4.51921084130447	0.027
04480113092013	0	4.51727552401778	0.02
04490113092013	16.7	4.51717753326908	0.018
04500113092013	16.7	4.51749600320234	0.021
04510113092013	0	4.51693255639735	0.026
04520113092013	0	4.5165160957154	0.014
04530113092013	0	4.51600164428476	0.018
04540113092013	14.3	4.51747150551516	0.024
04550213092013	0	4.51519322060804	0.011
04560113092013	0	4.51641810496671	0.027
04570113092013	16.7	4.5157811651002	0.025
04580113092013	14.3	4.51565867666434	0.034
04590113092013	16.7	4.51612413272063	0.028
05000113092013	20	4.55686378648992	0.021
05010113092013	0	4.51854940375079	0.013
05020113092013	0	4.51685906333583	0.012
05030113092013	0	4.51671207721279	0.013
05040113092013	16.7	4.51563417897716	0.015
05050113092013	0	4.51864739449949	0.03
05060113092013	0	4.51646710034106	0.03
05070113092013	14.3	4.51477675992609	0.034
05080113092013	0	4.51536470441826	0.023
05090113092013	14.3	4.51636910959236	0.024
05100113092013	16.7	4.51374785706482	0.015
05110113092013	0	4.51509522985935	0.051
05120113092013	25	4.51764298932538	0.028
05130113092013	0	4.51671207721279	0.01
05140213092013	20	4.59645204896206	0.014
05150113092013	0	4.51825543150471	0.033
05160113092013	14.3	4.51730002170495	0.021
05170113092013	14.3	4.51769198469972	0.018
05180113092013	0	4.5169815517717	0.03
05190113092013	14.3	4.52043572566314	0.015
05200113092013	0	4.51776547776124	0.027
05210113092013	0	4.51837791994058	0.033
05220113092013	0	4.51663858415127	0.006
05230113092013	14.3	4.51700604945887	0.011
05240113092013	0	4.51612413272063	0.016
05250113092013	0	4.51913734824295	0.017
05260113092013	0	4.51859839912514	0.028
05270113092013	0	4.51629561653084	0.025
05280113092013	0	4.51756949626386	0.049
05290113092013	14.3	4.51676107258714	0.016
05300113092013	14.3	4.51485025298762	0.036
05310113092013	0	4.51536470441826	0.058
05320113092013	28.6	4.51482575530044	0.037
05330113092013	25	4.51553618822847	0.019
05340113092013	0	4.51531570904391	0.016
05350113092013	0	4.51602614197194	0.023
05360113092013	16.7	4.5191863436173	0.036
05370113092013	16.7	4.51646710034106	0.025
05380113092013	0	4.51563417897716	0.021
05390113092013	14.3	4.51705504483322	0.028
05400113092013	14.3	4.51654059340258	0.019
05410113092013	14.3	4.51465427149023	0.016
05420113092013	14.3	4.51722652864343	0.012
05430113092013	0	4.51428680618263	0.013
05440113092013	0	4.51401733162372	0.036
05450213092013	0	4.51607513734628	0.028
05460113092013	0	4.51634461190519	0.047
05470113092013	14.3	4.51752050088951	0.068
05480113092013	0	4.5144092946185	0.027
05490113092013	16.7	4.51583016047455	0.017
05500113092013	0	4.5162466211565	0.008
05510113092013	14.3	4.51730002170495	0.027
05520113092013	16.7	4.51737351476647	0.019
05530113092013	20	4.51595264891042	0.024
05540113092013	0	4.51636910959236	0.013
05550113092013	0	4.51666308183844	0.024
05560113092013	0	4.51401733162372	0.024
05570213092013	16.7	4.51590365353607	0.024
05580113092013	0	4.51553618822847	0.016
05590113092013	0	4.51531570904391	0.017
06000113092013	0	4.51526671366956	0.018
06010113092013	16.7	4.5154136997926	0.031
06020113092013	14.3	4.51472776455175	0.032
06030113092013	0	4.51426230849546	0.037
06040113092013	14.3	4.51462977380306	0.027
06050113092013	14.3	4.51516872292087	0.032
06060113092013	0	4.51516872292087	0.019
06070113092013	0	4.51401733162372	0.046
06080113092013	0	4.51511972754652	0.018
06090213092013	40	4.59779942175659	0.031
06100113092013	0	4.51416431774676	0.046
06110113092013	0	4.5158791558489	0.019
06120113092013	0	4.51526671366956	0.023
06130113092013	16.7	4.51678557027431	0.014
06140113092013	14.3	4.51646710034106	0.012
06150113092013	14.3	4.51840241762775	0.028
06160113092013	0	4.51534020673108	0.014
06170113092013	0	4.51617312809498	0.02
06180113092013	0	4.51685906333583	0.017
06190113092013	14.3	4.51730002170495	0.046
06200113092013	0	4.51619762578215	0.087
06210113092013	0	4.51820643613036	0.015
06220113092013	0	4.51747150551516	0.003
06230113092013	0	4.51575666741303	0.006
06240113092013	0	4.51788796619711	0.026
06250113092013	14.3	4.51717753326908	0.027
06260113092013	0	4.51720203095626	0.044
06270113092013	16.7	4.51730002170495	0.038
06280113092013	0	4.5157811651002	0.014
06290113092013	0	4.51636910959236	0.001
06300113092013	16.7	4.51475226223892	0.019
06310113092013	28.6	4.51470326686458	0.028
06320113092013	0	4.51827992919188	0.019
06330113092013	0	4.51597714659759	0.015
06340113092013	0	4.51580566278738	0.028
06350113092013	0	4.5143113038698	0.026
06360113092013	16.7	4.51678557027431	0.01
06370113092013	16.7	4.51742251014082	0.007
06380113092013	14.3	4.51462977380306	0.057
06390113092013	14.3	4.51565867666434	0.005
06400213092013	14.3	4.51529121135674	0.009
06410113092013	0	4.51580566278738	0.01
06420113092013	0	4.52009275804271	0.012
06430113092013	16.7	4.51507073217218	0.019
06440113092013	0	4.51494824373631	0.002
06450113092013	0	4.51575666741303	0.002
06460113092013	0	4.51600164428476	0.034
06470113092013	16.7	4.51487475067479	0.013
06480113092013	14.3	4.5158791558489	0.02
06490113092013	16.7	4.51820643613036	0.015
06500113092013	0	4.51511972754652	0.031
06510113092013	16.7	4.51654059340258	0.037
06520113092013	0	4.51690805871018	0.01
06530113092013	14.3	4.51840241762775	0.028
06540113092013	0	4.51641810496671	0.019
06550113092013	0	4.51850040837645	0.013
06560113092013	0	4.51720203095626	0.006
06570113092013	0	4.5165160957154	0.006
06580113092013	16.7	4.51641810496671	0.006
06590213092013	14.3	4.51536470441826	0.047
07000113092013	14.3	4.51671207721279	0.028
07010113092013	16.7	4.51592815122324	0.05
07020113092013	0	4.51538920210543	0.038
07030113092013	0	4.51636910959236	0.015
07040113092013	0	4.52129314471421	0.025
07050113092013	0	4.51742251014082	0.039
07060113092013	16.7	4.51330689869569	0.065
07070113092013	0	4.51592815122324	0.055
07080113092013	0	4.51531570904391	0.012
07090113092013	0	4.51656509108975	0.005
07100113092013	0	4.51460527611588	0.004
07110113092013	0	4.51899036211991	0.026
07120113092013	0	4.51832892456623	0.014
07130113092013	0	4.51707954252039	0.005
07140113092013	16.7	4.516883561023	0.018
07150113092013	16.7	4.51693255639735	0.015
07160213092013	0	4.51558518360282	0.008
07170113092013	16.7	4.51605063965911	0.001
07180113092013	14.3	4.51658958877692	0.004
07190113092013	0	4.51629561653084	0.034
07200113092013	33.4	4.51681006796148	0.032
07210113092013	0	4.5172510263306	0.037
07220113092013	16.7	4.51634461190519	0.032
07230113092013	0	4.51364986631612	0.027
07240113092013	0	4.51509522985935	0.014
07250113092013	0	4.51605063965911	0.004
07260113092013	16.7	4.51641810496671	0.016
07270113092013	16.7	4.51857390143797	0.022
07280113092013	0	4.51553618822847	0.007
07290113092013	16.7	4.51448278768002	0.006
07300113092013	14.3	4.51813294306884	0.012
07310113092013	0	4.51705504483322	0.012
07320113092013	14.3	4.51658958877692	0.003
07330113092013	16.7	4.51732451939212	0.024
07340113092013	0	4.51820643613036	0.031
07350213092013	0	4.52232204757549	0.044
07360113092013	16.7	4.52217506145245	0.043
07370113092013	14.3	4.52168510770898	0.022
07380113092013	14.3	4.52112166090399	0.044
07390113092013	0	4.52158711696029	0.049
07400113092013	16.7	4.52388989955458	0.078
07410113092013	0	4.51913734824295	0.033
07420113092013	14.3	4.52053371641183	0.018
07430113092013	16.7	4.52114615859117	0.025
07440113092013	25	4.52019074879141	0.028
07450113092013	16.7	4.52219955913962	0.038
07460113092013	16.7	4.51842691531493	0.048
07470113092013	16.7	4.52224855451397	0.051
07480113092013	0	4.52344894118546	0.024
07490113092013	0	4.52080319097074	0.028
07500113092013	14.3	4.52043572566314	0.04
07510113092013	0	4.52146462852442	0.041
07520113092013	0	4.52156261927311	0.019
07530113092013	0	4.52185659151919	0.038
07540113092013	14.3	4.52215056376528	0.013
07550113092013	14.3	4.52244453601136	0.016
07560113092013	14.3	4.52327745737525	0.084
07570113092013	14.3	4.51668757952562	0.012
07580113092013	16.7	4.51994577191967	0.014
07590113092013	16.7	4.5157811651002	0.014
08000113092013	14.3	4.51188603283964	0.019
